 Accel_x, Accel_y, Accel_z, Gyr_x, Gyr_y, Gyr_z
-0.19,0.44,-0.85,0.14,-4.69,-0.98
-0.2,0.44,-0.85,0.14,-5.04,-0.84
-0.2,0.44,-0.85,0,-5.46,-0.7
-0.2,0.44,-0.85,0.07,-5.53,-0.77
-0.21,0.44,-0.85,0.21,-5.6,-0.63
-0.21,0.44,-0.85,0.21,-5.81,-0.35
-0.21,0.43,-0.85,0.49,-5.74,-0.56
-0.21,0.43,-0.85,0.91,-5.46,-0.35
-0.21,0.43,-0.85,1.26,-5.18,-0.49
-0.21,0.43,-0.85,1.26,-5.04,-0.49
-0.21,0.43,-0.85,1.54,-4.9,-0.49
-0.21,0.43,-0.86,1.12,-4.83,-0.21
-0.21,0.43,-0.86,0.98,-4.69,-0.07
-0.21,0.43,-0.86,0.77,-4.48,0.14
-0.22,0.43,-0.86,0.21,-4.34,0.21
-0.22,0.43,-0.86,0.14,-4.34,0.56
-0.21,0.43,-0.85,0.35,-4.41,0.84
-0.21,0.43,-0.85,0.35,-4.13,0.91
-0.21,0.43,-0.85,0.49,-4.06,0.91
-0.21,0.43,-0.84,0.49,-3.85,0.84
-0.21,0.43,-0.84,0.7,-3.71,0.7
-0.21,0.43,-0.84,0.77,-3.85,0.63
-0.21,0.42,-0.84,0.91,-3.92,0.49
-0.21,0.43,-0.85,0.63,-3.99,0.21
-0.2,0.43,-0.85,0.49,-4.27,0.49
-0.2,0.43,-0.85,0.42,-4.27,0.56
-0.2,0.43,-0.86,0.21,-4.41,0.56
-0.2,0.43,-0.86,0.07,-4.34,0.63
-0.21,0.44,-0.86,0.21,-4.13,0.7
-0.21,0.44,-0.85,0.28,-4.2,0.98
-0.21,0.44,-0.85,0.14,-3.92,0.91
-0.21,0.44,-0.85,0.35,-3.92,1.12
-0.21,0.44,-0.85,0.21,-3.92,0.91
-0.2,0.44,-0.85,0.35,-3.92,1.19
-0.2,0.44,-0.84,0.35,-3.92,0.77
-0.2,0.44,-0.85,0.42,-3.64,0.77
-0.2,0.44,-0.85,0.56,-3.92,0.84
-0.2,0.43,-0.85,0.63,-3.92,0.56
-0.2,0.44,-0.85,0.56,-3.78,0.49
-0.21,0.44,-0.85,0.49,-3.85,0.91
-0.21,0.44,-0.85,0.49,-3.85,0.77
-0.21,0.44,-0.85,0.63,-3.78,0.56
-0.21,0.44,-0.85,0.49,-3.92,0.77
-0.21,0.43,-0.85,0.49,-3.85,0.77
-0.2,0.43,-0.84,0.35,-3.5,0.7
-0.2,0.43,-0.85,0.49,-3.71,0.98
-0.2,0.43,-0.85,0.7,-3.57,0.77
-0.2,0.43,-0.85,0.7,-3.43,0.63
-0.2,0.43,-0.85,0.91,-3.36,0.63
-0.2,0.43,-0.85,0.91,-3.5,0.56
-0.2,0.44,-0.85,0.77,-3.64,0.7
-0.2,0.44,-0.85,0.91,-3.64,0.35
-0.2,0.44,-0.85,0.84,-3.57,0.7
-0.2,0.43,-0.85,0.56,-3.71,0.7
-0.2,0.43,-0.85,0.56,-3.64,0.84
-0.2,0.43,-0.85,0.35,-3.85,1.05
-0.2,0.43,-0.85,0.14,-3.99,1.26
-0.2,0.43,-0.85,-0.14,-3.99,0.98
-0.2,0.43,-0.85,-0.42,-4.06,0.91
-0.2,0.43,-0.85,-0.56,-3.99,0.7
-0.2,0.43,-0.85,-0.49,-4.34,0.63
-0.2,0.43,-0.85,-0.21,-4.41,0.56
-0.2,0.44,-0.85,-0.21,-4.62,0.49
-0.2,0.44,-0.85,0,-4.48,0.21
-0.2,0.43,-0.85,0.14,-4.76,0.35
-0.2,0.44,-0.85,0.42,-4.55,0.35
-0.21,0.44,-0.85,0.77,-4.69,0.42
-0.2,0.44,-0.85,0.7,-4.27,0.35
-0.21,0.43,-0.85,0.63,-4.41,0.42
-0.2,0.43,-0.85,0.35,-4.2,0.28
-0.21,0.43,-0.85,-0.14,-4.2,0.42
-0.2,0.43,-0.85,-0.28,-4.27,0.35
-0.2,0.43,-0.85,-0.28,-4.55,0.63
-0.2,0.44,-0.85,-0.28,-4.55,0.7
-0.2,0.44,-0.85,-0.35,-4.69,0.84
-0.2,0.44,-0.85,-0.35,-4.62,0.63
-0.2,0.44,-0.85,-0.56,-4.62,0.49
-0.2,0.44,-0.85,0,-4.69,0.56
-0.2,0.44,-0.85,0.35,-4.2,-17.85
-0.21,0.44,-0.84,0.84,-3.99,-0.28
-0.2,0.44,-0.84,1.05,-4.06,-0.07
-0.21,0.43,-0.84,1.19,-3.85,-0.14
-0.21,0.43,-0.84,1.12,-3.78,-0.14
-0.2,0.43,-0.85,1.12,-3.71,0
-0.21,0.43,-0.85,0.91,-3.85,0.28
-0.2,0.43,-0.85,0.7,-3.85,0.21
-0.2,0.43,-0.85,0.56,-3.85,0.35
-0.2,0.44,-0.85,0.35,-4.2,0.56
-0.2,0.44,-0.85,0.14,-3.99,0.42
-0.2,0.44,-0.85,0.14,-4.2,0.63
-0.2,0.44,-0.85,0.21,-4.2,0.56
-0.2,0.44,-0.85,0.56,-3.99,0.35
-0.21,0.44,-0.85,0.7,-3.78,0.14
-0.21,0.44,-0.85,1.19,-3.85,0.07
-0.2,0.44,-0.84,1.47,-3.71,-0.07
-0.2,0.43,-0.85,1.54,-3.92,0.07
-0.2,0.43,-0.85,1.26,-3.71,0.07
-0.2,0.43,-0.85,1.05,-3.92,0.21
-0.2,0.43,-0.85,0.7,-4.13,0.35
-0.2,0.43,-0.85,0.42,-4.13,0.28
-0.2,0.43,-0.85,0.14,-4.27,0.56
-0.2,0.43,-0.85,-0.21,-4.2,0.56
-0.2,0.44,-0.85,-0.49,-4.41,0.63
-0.2,0.44,-0.85,-0.63,-4.34,0.63
-0.21,0.44,-0.85,-0.42,-4.34,0.63
-0.21,0.44,-0.85,0.14,-4.06,0.28
-0.21,0.44,-0.85,0.49,-3.99,0.28
-0.21,0.44,-0.85,0.98,-3.78,0
-0.2,0.44,-0.85,0.98,-3.78,-0.07
-0.21,0.44,-0.85,1.19,-3.71,-0.14
-0.2,0.44,-0.85,1.12,-3.78,0
-0.2,0.44,-0.85,0.91,-3.92,0.14
-0.2,0.44,-0.85,0.98,-4.06,0.21
-0.2,0.43,-0.85,0.91,-4.2,0.35
-0.2,0.43,-0.85,0.84,-4.13,0.21
-0.2,0.43,-0.85,0.7,-4.06,0.21
-0.2,0.43,-0.85,0.7,-4.13,0.49
-0.2,0.43,-0.85,0.42,-4.27,0.56
-0.2,0.43,-0.85,0.28,-4.06,0.28
-0.2,0.44,-0.85,0.56,-4.2,0.56
-0.2,0.44,-0.85,0.77,-3.92,0.14
-0.2,0.44,-0.85,0.98,-3.92,0.28
-0.2,0.44,-0.85,1.05,-4.06,0.21
-0.2,0.44,-0.85,0.84,-3.85,0
-0.2,0.44,-0.85,0.77,-3.99,0.14
-0.2,0.43,-0.85,0.63,-4.27,0.35
-0.2,0.43,-0.85,0.42,-4.13,0.42
-0.2,0.43,-0.85,0.35,-4.34,0.35
-0.2,0.43,-0.85,0.35,-4.27,0.35
-0.2,0.44,-0.85,0.35,-4.34,0.21
-0.2,0.43,-0.85,0.21,-4.13,0
-0.2,0.44,-0.85,0.28,-4.2,0
-0.2,0.44,-0.85,0.63,-4.06,-0.07
-0.2,0.44,-0.85,0.63,-4.27,0.07
-0.21,0.44,-0.85,0.49,-4.06,-0.07
-0.21,0.44,-0.85,0.56,-4.27,0.21
-0.21,0.44,-0.85,0.42,-4.06,0.35
-0.21,0.44,-0.85,0.42,-4.41,0.28
-0.2,0.44,-0.85,0.49,-4.2,0.35
-0.2,0.44,-0.85,0.42,-3.85,0.07
-0.2,0.44,-0.85,0.42,-4.06,0.21
-0.2,0.44,-0.85,0.56,-4.06,0.21
-0.21,0.44,-0.85,0.49,-3.99,0.28
-0.21,0.43,-0.85,0.56,-4.27,0.42
-0.21,0.43,-0.85,0.49,-4.2,0.42
-0.2,0.43,-0.85,0.49,-4.27,0.7
-0.21,0.43,-0.85,0.35,-4.2,0.7
-0.21,0.43,-0.85,0.35,-3.99,0.63
-0.2,0.43,-0.85,0.35,-3.85,0.42
-0.2,0.43,-0.85,0.49,-3.92,0.7
-0.2,0.43,-0.85,0.56,-3.64,0.28
-0.21,0.44,-0.85,0.77,-4.13,0.49
-0.21,0.44,-0.85,0.7,-3.99,0.42
-0.2,0.44,-0.85,0.7,-3.85,0.35
-0.2,0.44,-0.85,0.7,-3.99,0.49
-0.2,0.43,-0.85,0.63,-3.78,0.35
-0.2,0.43,-0.85,0.7,-3.64,0.21
-0.2,0.43,-0.85,0.63,-3.57,0.21
-0.2,0.43,-0.85,0.77,-3.92,0.42
-0.2,0.43,-0.85,0.49,-3.78,0.21
-0.2,0.43,-0.85,0.42,-3.99,0.49
-0.2,0.44,-0.85,0.14,-4.13,0.56
-0.2,0.44,-0.85,-0.14,-4.2,0.49
-0.2,0.44,-0.85,-0.07,-4.27,0.7
-0.2,0.44,-0.85,-0.07,-4.41,0.56
-0.2,0.44,-0.85,0,-4.34,0.28
-0.2,0.44,-0.85,0.35,-4.2,0.21
-0.2,0.44,-0.85,0.77,-4.2,0.07
-0.2,0.44,-0.84,0.98,-3.99,-0.21
-0.2,0.44,-0.85,0.98,-3.85,-0.42
-0.21,0.44,-0.84,1.12,-4.2,-0.14
-0.2,0.43,-0.85,1.05,-4.06,-0.35
-0.2,0.44,-0.85,0.98,-4.06,-0.14
-0.2,0.43,-0.85,0.77,-4.06,0
-0.2,0.44,-0.85,0.56,-4.13,0.21
-0.2,0.44,-0.85,0.28,-4.34,0.49
-0.2,0.44,-0.85,0.07,-4.2,0.42
-0.2,0.44,-0.85,-0.07,-4.06,0.35
-0.21,0.44,-0.85,0.07,-4.13,0.49
-0.2,0.44,-0.85,0.07,-4.13,0.28
-0.21,0.44,-0.85,0.42,-3.85,0.21
-0.21,0.44,-0.85,0.56,-3.64,0
-0.2,0.44,-0.85,1.12,-3.78,0
-0.2,0.44,-0.85,1.33,-3.64,0
-0.21,0.43,-0.85,1.19,-3.36,-0.28
-0.2,0.44,-0.85,1.19,-3.78,0.07
-0.2,0.44,-0.85,1.12,-3.43,-0.07
-0.2,0.44,-0.85,0.84,-3.78,0.21
-0.2,0.44,-0.85,0.42,-3.78,0.21
-0.2,0.44,-0.85,0.42,-4.2,0.56
-0.2,0.43,-0.85,0.07,-4.13,0.56
-0.2,0.44,-0.85,-0.07,-3.92,0.7
-0.2,0.44,-0.85,0.14,-3.92,0.49
-0.2,0.44,-0.85,0.21,-3.92,0.35
-0.2,0.43,-0.85,0.28,-4.2,0.35
-0.2,0.44,-0.85,0.49,-4.27,0.21
-0.2,0.43,-0.84,0.77,-4.13,-0.07
-0.2,0.44,-0.84,0.91,-3.71,-0.21
-0.2,0.43,-0.85,1.12,-3.92,-0.07
-0.21,0.43,-0.85,1.05,-3.78,-0.14
-0.2,0.43,-0.85,1.05,-4.13,0.14
-0.2,0.44,-0.85,0.77,-4.06,0.07
-0.2,0.44,-0.85,0.56,-4.2,0.28
-0.2,0.44,-0.85,0.07,-4.06,0.42
-0.2,0.44,-0.85,0,-4.13,0.49
-0.2,0.44,-0.85,-0.14,-4.06,0.42
-0.21,0.44,-0.85,0.07,-4.27,0.49
-0.2,0.44,-0.85,0.14,-4.2,0.7
-0.2,0.44,-0.85,0.42,-4.13,0.28
-0.2,0.44,-0.84,0.63,-3.99,0.07
-0.2,0.44,-0.84,0.91,-3.92,-0.07
-0.2,0.43,-0.84,0.98,-3.85,-0.14
-0.2,0.44,-0.85,1.05,-3.78,-0.07
-0.2,0.43,-0.85,1.12,-3.92,-0.21
-0.2,0.43,-0.85,0.77,-3.71,-0.07
-0.2,0.44,-0.85,0.63,-3.71,-0.07
-0.2,0.44,-0.85,0.42,-4.13,0.49
-0.2,0.44,-0.85,0.14,-4.13,0.49
-0.2,0.44,-0.85,-0.07,-4.13,0.84
-0.2,0.44,-0.85,0,-4.27,0.56
-0.2,0.44,-0.85,0,-4.34,0.56
-0.2,0.44,-0.85,0.35,-4.34,0.7
-0.2,0.44,-0.85,0.49,-4.06,0.14
-0.2,0.44,-0.85,0.77,-3.99,0.21
-0.2,0.44,-0.85,0.7,-3.78,-0.28
-0.2,0.44,-0.85,0.98,-3.92,-0.21
-0.2,0.44,-0.85,0.91,-3.92,-0.21
-0.21,0.43,-0.85,0.91,-3.99,-0.14
-0.2,0.43,-0.85,1.05,-4.06,0.28
-0.2,0.44,-0.85,0.7,-3.99,0.28
-0.2,0.44,-0.85,0.63,-4.13,0.35
-0.2,0.44,-0.85,0.56,-4.27,0.49
-0.2,0.44,-0.85,0.35,-4.06,0.35
-0.2,0.44,-0.85,0.28,-4.06,0.42
-0.2,0.43,-0.85,0.28,-4.2,0.42
-0.2,0.44,-0.85,0.42,-4.27,0.63
-0.2,0.44,-0.85,0.35,-4.06,0.49
-0.2,0.44,-0.85,0.35,-3.92,0.35
-0.2,0.44,-0.85,0.56,-4.13,0.35
-0.2,0.44,-0.85,0.56,-3.57,0
-0.2,0.44,-0.85,0.7,-3.78,0.14
-0.2,0.44,-0.85,0.63,-3.78,0.07
-0.21,0.44,-0.85,0.49,-4.06,0.28
-0.2,0.44,-0.85,0.49,-3.85,0.28
-0.2,0.44,-0.85,0.35,-3.99,0.28
-0.2,0.44,-0.85,0.14,-3.92,0.14
-0.2,0.44,-0.85,0.21,-4.13,0.35
-0.2,0.43,-0.85,0.28,-4.13,0.56
-0.2,0.44,-0.85,0.49,-4.13,0.42
-0.2,0.44,-0.85,0.63,-4.06,0.28
-0.2,0.44,-0.85,0.49,-4.2,0.49
-0.2,0.44,-0.85,0.56,-3.99,0.28
-0.2,0.44,-0.85,0.42,-4.06,0.35
-0.2,0.44,-0.85,0.63,-4.34,0.42
-0.2,0.44,-0.85,0.49,-4.13,0.35
-0.2,0.44,-0.85,0.56,-4.13,0.42
-0.2,0.44,-0.85,0.42,-3.99,0.42
-0.21,0.44,-0.85,0.56,-4.2,0.35
-0.2,0.44,-0.85,0.49,-4.2,0.7
-0.2,0.44,-0.85,0.49,-3.85,0.42
-0.2,0.44,-0.85,0.49,-3.99,0.49
-0.2,0.44,-0.85,0.77,-4.06,0.49
-0.2,0.44,-0.85,0.77,-3.99,0.35
-0.2,0.44,-0.85,0.77,-3.99,0.42
-0.2,0.43,-0.85,0.91,-4.06,0.63
-0.2,0.44,-0.85,1.05,-4.2,0.56
-0.2,0.43,-0.85,0.91,-3.99,0.28
-0.2,0.43,-0.85,0.77,-3.99,0.35
-0.2,0.44,-0.85,0.63,-4.06,0.42
-0.2,0.44,-0.85,0.63,-4.2,0.49
-0.2,0.44,-0.85,0.56,-3.92,0.28
-0.2,0.44,-0.85,0.21,-4.2,0.49
-0.2,0.44,-0.85,0.35,-4.13,0.49
-0.2,0.44,-0.84,0.42,-4.13,0.35
-0.2,0.44,-0.85,0.49,-4.13,0.35
-0.2,0.44,-0.85,0.63,-4.06,0.42
-0.2,0.43,-0.84,0.63,-3.92,0.35
-0.2,0.43,-0.85,0.7,-4.13,0.49
-0.2,0.43,-0.85,0.77,-4.2,0.49
-0.2,0.44,-0.85,0.91,-4.13,0.49
-0.2,0.44,-0.85,0.7,-3.99,0.35
-0.2,0.44,-0.85,0.63,-4.34,0.42
-0.2,0.44,-0.85,0.56,-3.92,0.21
-0.2,0.44,-0.85,0.49,-4.13,0.28
-0.2,0.44,-0.85,0.21,-4.13,0.35
-0.2,0.44,-0.85,0.14,-4.13,0.42
-0.2,0.44,-0.85,0.35,-4.27,0.35
-0.2,0.44,-0.85,0.49,-4.13,0.28
-0.21,0.44,-0.85,0.42,-3.99,0.21
-0.2,0.44,-0.85,0.56,-3.92,0.14
-0.2,0.44,-0.85,0.63,-3.85,0.07
-0.2,0.44,-0.85,0.77,-3.92,0.07
-0.2,0.44,-0.85,0.84,-4.2,0.21
-0.2,0.44,-0.85,0.98,-4.13,0.42
-0.2,0.44,-0.85,0.77,-4.06,0.28
-0.2,0.43,-0.85,0.77,-3.78,0.07
-0.2,0.44,-0.85,0.35,-4.27,0.42
-0.2,0.44,-0.85,0.49,-4.27,0.56
-0.2,0.44,-0.85,0.35,-4.34,0.7
-0.2,0.44,-0.85,0.35,-4.13,0.49
-0.2,0.44,-0.85,0.35,-4.13,0.35
-0.2,0.44,-0.85,0.42,-3.99,0.35
-0.2,0.44,-0.85,0.77,-3.99,0.42
-0.2,0.43,-0.85,0.7,-3.78,0.14
-0.2,0.43,-0.85,0.91,-3.78,0
-0.2,0.43,-0.85,1.05,-3.99,0.21
-0.2,0.43,-0.85,0.77,-3.64,-0.14
-0.2,0.43,-0.85,0.84,-4.13,0.21
-0.2,0.43,-0.85,0.42,-3.99,0.07
-0.2,0.44,-0.85,0.14,-4.06,0.28
-0.2,0.44,-0.85,0.21,-3.99,0.42
-0.2,0.44,-0.85,0.14,-4.13,0.56
-0.2,0.44,-0.85,0.14,-4.27,0.56
-0.2,0.44,-0.85,0.28,-4.06,0.49
-0.2,0.44,-0.84,0.56,-4.06,0.28
-0.2,0.44,-0.85,0.77,-3.99,0.14
-0.2,0.44,-0.84,0.84,-4.06,-0.14
-0.2,0.44,-0.84,0.77,-3.85,-0.42
-0.2,0.44,-0.85,0.77,-3.99,17.64
-0.2,0.44,-0.85,0.63,-4.06,0.07
-0.2,0.44,-0.85,0.49,-4.06,-0.07
-0.2,0.44,-0.85,0.49,-4.13,0.07
-0.2,0.44,-0.85,0.49,-3.99,0
-0.2,0.44,-0.85,0.84,-4.13,0.14
-0.2,0.44,-0.85,0.91,-3.99,0
-0.2,0.44,-0.85,1.05,-3.99,-0.21
-0.2,0.44,-0.85,0.84,-4.27,-0.14
-0.2,0.44,-0.85,0.84,-4.48,0
-0.2,0.43,-0.84,0.77,-4.41,0
-0.2,0.43,-0.84,0.77,-4.27,-0.14
-0.2,0.43,-0.85,0.84,-4.48,-0.21
-0.2,0.43,-0.84,0.84,-4.62,-0.28
-0.21,0.43,-0.85,0.63,-4.41,-0.42
-0.21,0.43,-0.85,0.49,-4.76,-0.35
-0.21,0.43,-0.85,0.28,-4.69,-0.35
-0.22,0.44,-0.85,-0.14,-4.69,-0.35
-0.21,0.44,-0.85,-1.26,-4.41,-0.35
-0.21,0.43,-0.85,-1.75,-4.48,0.21
-0.21,0.44,-0.85,-1.89,-4.34,0.49
-0.2,0.44,-0.86,-1.47,-4.69,0.14
-0.21,0.46,-0.88,-1.4,-6.51,-0.14
-0.2,0.47,-0.89,-0.77,-8.26,-0.91
-0.18,0.49,-0.91,1.47,-9.8,-3.22
-0.19,0.5,-0.91,4.13,-11.83,-4.76
-0.17,0.5,-0.89,8.89,-11.62,-7.98
-0.21,0.48,-0.86,12.6,-12.25,-8.82
-0.25,0.45,-0.82,14.91,-13.23,-9.1
-0.22,0.41,-0.76,14.07,-10.5,-7.7
-0.18,0.4,-0.71,6.65,-4.34,-6.93
-0.2,0.41,-0.87,0.35,-2.1,-5.39
-0.23,0.43,-0.8,-3.36,-0.28,-5.25
-0.24,0.42,-0.84,-2.17,-0.77,-4.2
-0.24,0.42,-0.87,1.89,-1.82,-4.2
-0.23,0.42,-0.89,6.02,-3.01,-4.34
-0.23,0.43,-0.89,8.26,-4.13,-4.62
-0.23,0.43,-0.88,7.21,-5.11,-3.92
-0.23,0.41,-0.87,5.25,-6.02,-3.01
-0.23,0.39,-0.86,1.96,-5.95,-1.33
-0.22,0.38,-0.86,0.14,-5.46,0.14
-0.22,0.37,-0.87,-0.98,-5.46,1.61
-0.22,0.38,-0.88,-1.54,-5.39,1.96
-0.22,0.38,-0.88,-1.54,-5.25,2.1
-0.22,0.38,-0.87,-1.68,-4.97,1.33
-0.22,0.39,-0.87,-2.38,-4.97,0.84
-0.21,0.39,-0.86,-3.64,-4.9,0.35
-0.22,0.4,-0.85,-4.83,-4.97,0
-0.21,0.4,-0.84,-5.88,-5.04,-0.21
-0.22,0.41,-0.84,-6.72,-5.11,-0.07
-0.22,0.42,-0.83,-7.35,-5.18,0.49
-0.22,0.42,-0.83,-7.56,-5.04,0.98
-0.22,0.43,-0.83,-7.42,-5.04,1.47
-0.22,0.43,-0.83,-7,-5.32,2.03
-0.22,0.45,-0.84,-6.44,-5.53,2.38
-0.22,0.46,-0.84,-6.09,-5.39,1.96
-0.21,0.47,-0.84,-5.18,-5.53,1.82
-0.22,0.48,-0.84,-3.99,-5.18,1.05
-0.22,0.49,-0.84,-2.8,-4.97,0.28
-0.22,0.49,-0.84,-1.54,-4.76,-0.14
-0.23,0.49,-0.83,-0.42,-4.34,-0.84
-0.23,0.48,-0.83,0.91,-4.41,-0.84
-0.24,0.47,-0.83,1.96,-4.13,-0.98
-0.24,0.46,-0.84,2.87,-3.78,-0.7
-0.23,0.46,-0.84,3.71,-3.36,-0.7
-0.23,0.46,-0.85,4.48,-3.15,-0.63
-0.23,0.45,-0.85,5.18,-2.87,-0.7
-0.23,0.45,-0.85,5.88,-2.66,-0.91
-0.22,0.45,-0.84,6.37,-2.66,-0.77
-0.22,0.45,-0.84,6.65,-2.66,-0.56
-0.22,0.44,-0.83,6.58,-2.59,0.14
-0.21,0.43,-0.83,6.72,-3.01,0.56
-0.21,0.42,-0.84,6.65,-3.29,1.05
-0.21,0.42,-0.84,6.58,-3.71,1.61
-0.2,0.42,-0.85,6.79,-4.27,1.96
-0.2,0.42,-0.86,6.09,-4.97,2.24
-0.2,0.42,-0.85,5.46,-5.67,2.52
-0.2,0.42,-0.86,4.41,-6.37,2.8
-0.2,0.42,-0.85,3.71,-6.86,2.94
-0.2,0.42,-0.85,2.87,-7.21,2.87
-0.2,0.42,-0.84,2.45,-7.28,2.8
-0.21,0.42,-0.85,2.24,-7.35,2.8
-0.2,0.42,-0.85,2.17,-7.21,2.52
-0.21,0.42,-0.85,2.31,-6.93,2.1
-0.21,0.42,-0.85,2.38,-7.28,1.96
-0.21,0.42,-0.86,1.82,-7.63,1.89
-0.22,0.42,-0.86,1.4,-7.98,1.68
-0.22,0.42,-0.87,0.91,-8.26,1.33
-0.22,0.43,-0.87,0.56,-8.26,0.91
-0.22,0.43,-0.86,0.35,-7.98,0.35
-0.23,0.43,-0.85,0.42,-7.7,-0.07
-0.24,0.43,-0.85,0.35,-7.35,-0.7
-0.24,0.43,-0.84,0.56,-6.79,-1.19
-0.24,0.43,-0.84,1.05,-6.51,-1.61
-0.24,0.42,-0.84,1.19,-5.95,-2.24
-0.24,0.41,-0.84,1.68,-5.6,-2.66
-0.23,0.4,-0.85,2.1,-5.18,-3.22
-0.23,0.41,-0.85,2.94,-5.11,-3.71
-0.23,0.41,-0.85,3.43,-5.25,-3.5
-0.23,0.41,-0.85,3.64,-5.46,-3.64
-0.22,0.42,-0.85,3.64,-5.53,-3.71
-0.22,0.42,-0.85,3.57,-6.02,-3.29
-0.22,0.42,-0.84,3.36,-6.09,-3.36
-0.21,0.42,-0.84,2.94,-6.09,-2.52
-0.22,0.42,-0.84,2.52,-5.53,-2.24
-0.22,0.42,-0.84,2.45,-5.53,-1.61
-0.22,0.43,-0.85,2.59,-5.74,-0.91
-0.23,0.43,-0.85,2.1,-6.09,0.14
-0.23,0.44,-0.85,1.26,-6.65,0.84
-0.23,0.45,-0.85,0.63,-7.56,1.47
-0.22,0.45,-0.86,0.35,-8.19,1.89
-0.23,0.45,-0.85,0.42,-8.54,2.03
-0.23,0.45,-0.85,0.63,-8.61,2.03
-0.23,0.44,-0.85,1.4,-8.68,1.82
-0.23,0.45,-0.84,2.17,-8.33,2.03
-0.25,0.45,-0.84,2.66,-7.91,1.82
-0.26,0.44,-0.84,3.36,-7.63,1.96
-0.27,0.43,-0.84,3.85,-6.93,1.96
-0.27,0.43,-0.84,4.48,-6.51,2.03
-0.28,0.42,-0.85,5.11,-6.09,2.52
-0.28,0.42,-0.86,5.74,-5.81,2.31
-0.28,0.42,-0.87,6.37,-6.09,2.59
-0.27,0.42,-0.87,6.3,-6.16,2.59
-0.26,0.42,-0.86,6.02,-6.02,2.45
-0.26,0.41,-0.85,6.51,-6.37,2.31
-0.26,0.41,-0.84,6.3,-5.81,2.24
-0.26,0.4,-0.83,6.23,-5.11,1.82
-0.26,0.39,-0.83,6.44,-4.48,1.47
-0.26,0.38,-0.83,6.79,-3.78,0.98
-0.26,0.38,-0.84,7.21,-2.87,0.42
-0.26,0.37,-0.84,8.19,-2.24,-0.42
-0.26,0.37,-0.85,9.17,-1.12,-1.26
-0.25,0.38,-0.86,10.01,-0.77,-1.68
-0.25,0.38,-0.87,10.78,0.07,-2.24
-0.25,0.38,-0.87,11.2,0.21,-2.52
-0.25,0.38,-0.87,10.85,0.49,-2.45
-0.25,0.38,-0.87,10.22,0.56,-2.31
-0.24,0.38,-0.87,9.31,0.63,-2.03
-0.23,0.38,-0.86,7.77,0.21,-1.47
-0.22,0.37,-0.86,6.51,-0.35,-0.42
-0.21,0.36,-0.86,4.83,-1.47,0.28
-0.2,0.36,-0.86,3.01,-2.52,0.91
-0.19,0.36,-0.86,1.33,-3.57,1.54
-0.18,0.37,-0.87,0.14,-4.48,1.54
-0.19,0.38,-0.86,-0.56,-5.39,1.96
-0.19,0.39,-0.85,-1.05,-6.3,1.68
-0.2,0.4,-0.84,-1.4,-6.93,1.89
-0.2,0.4,-0.84,-1.54,-6.93,1.82
-0.21,0.4,-0.84,-1.54,-7.14,1.47
-0.21,0.39,-0.85,-1.05,-7.14,1.4
-0.21,0.39,-0.86,-0.77,-7.28,0.98
-0.22,0.39,-0.88,-0.28,-7.63,1.12
-0.22,0.4,-0.88,-0.21,-8.19,1.12
-0.23,0.41,-0.89,-0.56,-8.19,0.77
-0.23,0.42,-0.88,-0.84,-8.54,0.35
-0.24,0.43,-0.87,-1.26,-8.68,0.07
-0.25,0.43,-0.86,-1.26,-8.47,-0.42
-0.26,0.43,-0.85,-0.56,-7.63,-1.26
-0.27,0.43,-0.85,0.91,-6.72,-2.1
-0.27,0.42,-0.85,2.38,-6.02,-3.01
-0.28,0.42,-0.85,3.64,-5.04,-3.99
-0.28,0.41,-0.85,5.18,-4.48,-4.2
-0.28,0.4,-0.85,6.79,-3.43,-4.69
-0.28,0.39,-0.86,7.77,-2.87,-4.76
-0.28,0.39,-0.86,8.4,-2.45,-4.62
-0.28,0.38,-0.86,8.19,-2.17,-4.34
-0.27,0.38,-0.86,7.77,-1.75,-4.06
-0.26,0.38,-0.87,7.84,-1.54,-3.99
-0.26,0.38,-0.87,7.77,-1.54,-3.85
-0.25,0.38,-0.87,7.7,-1.61,-4.13
-0.23,0.38,-0.87,7.63,-1.89,-4.55
-0.22,0.38,-0.87,7.49,-2.24,-5.11
-0.22,0.38,-0.87,7,-2.45,-5.6
-0.21,0.38,-0.87,6.09,-3.57,-5.53
-0.21,0.38,-0.86,5.46,-4.13,-5.81
-0.21,0.38,-0.86,4.97,-4.48,-6.3
-0.21,0.38,-0.86,5.11,-4.9,-6.44
-0.22,0.38,-0.86,5.32,-4.97,-6.44
-0.22,0.38,-0.86,5.53,-5.6,-6.09
-0.23,0.38,-0.86,5.95,-6.02,-5.6
-0.23,0.38,-0.86,5.88,-6.23,-5.11
-0.23,0.37,-0.87,5.6,-6.65,-3.99
-0.24,0.37,-0.87,4.97,-6.65,-3.15
-0.25,0.37,-0.87,4.2,-7,-2.38
-0.25,0.37,-0.87,3.08,-6.93,-1.96
-0.26,0.37,-0.87,2.38,-7.28,-1.26
-0.26,0.37,-0.86,2.38,-7.42,-0.91
-0.27,0.37,-0.86,2.45,-6.93,-0.77
-0.27,0.36,-0.86,2.8,-6.86,-0.42
-0.27,0.36,-0.86,3.15,-6.37,-0.28
-0.27,0.36,-0.86,3.08,-6.58,0.14
-0.27,0.35,-0.86,2.8,-6.44,0.56
-0.27,0.35,-0.87,2.24,-6.16,1.12
