 Accel_x, Accel_y, Accel_z, Gyr_x, Gyr_y, Gyr_z
-1,-0.02,0.21,2.73,-0.98,0.7
-1,-0.01,0.21,1.89,-0.35,0.63
-1,-0.02,0.2,0.42,-0.77,0.56
-1,-0.02,0.2,-1.47,-0.91,0.49
-1.01,-0.02,0.2,-2.31,-0.63,0.35
-1,-0.02,0.2,-3.01,-0.42,0.84
-1,-0.01,0.19,-3.78,-0.56,0.49
-1,0,0.19,-4.9,-1.19,0.49
-1,0,0.2,-6.16,-1.82,0.84
-1,0,0.19,-7.35,-1.89,0.56
-1,0,0.19,-7.98,-1.75,0.35
-1,0,0.18,-8.4,-1.4,0.14
-1,0,0.18,-8.05,-1.33,0.42
-1,0,0.18,-7.84,-1.33,0.77
-0.99,0,0.18,-7.21,-1.05,0.7
-1,0,0.18,-6.86,-1.05,0.84
-1,0.01,0.18,-7.14,-0.98,0.7
-1,0.01,0.17,-7.7,-0.63,0.84
-1.01,0.01,0.17,-8.26,-0.63,0.7
-0.99,0,0.18,-5.04,1.54,-5.46
-1.02,-0.01,0.16,-7.49,0.35,1.89
-1,0,0.16,-7.42,-0.07,1.12
-1,0,0.16,-6.51,0.63,1.19
-1,-0.01,0.16,-4.97,1.05,0.84
-1,-0.01,0.17,-4.62,0.84,1.33
-1,-0.01,0.17,-4.41,0.77,1.33
-1.01,0,0.18,-5.11,0.63,1.26
-1.01,0,0.18,-5.18,1.05,1.19
-1.01,0,0.17,-5.46,1.4,0.91
-1,0,0.17,-5.11,1.61,0.63
-1,0,0.17,-4.62,1.47,0.35
-1.01,-0.01,0.17,-4.62,1.19,0.42
-1.01,-0.01,0.17,-4.69,1.68,-0.21
-1.01,-0.01,0.18,-2.45,3.29,-3.22
-1,-0.02,0.18,-6.23,2.03,0.07
-1,-0.02,0.17,-7.49,1.61,-0.07
-0.99,-0.02,0.17,-9.24,1.33,0.42
-0.99,-0.01,0.17,-10.08,1.26,0.49
-0.99,0,0.16,-11.2,0.49,0.84
-1,0,0.16,-11.9,0,0.63
-1.01,0.01,0.15,-12.53,-0.49,0.56
-1.01,0.01,0.15,-12.81,-0.14,0.28
-1,0.01,0.14,-12.53,0.21,-0.35
-1,0.01,0.14,-12.11,0.63,-0.28
-1,0.01,0.13,-10.99,1.54,-3.29
-1.02,0.01,0.13,-11.48,1.47,-1.26
-1.01,0.01,0.12,-11.06,0.77,0.14
-1.01,0.01,0.12,-10.5,0.84,-0.07
-1.01,0,0.12,-8.82,1.12,-0.14
-1.01,0,0.12,-7.35,0.98,-0.14
-1.01,-0.01,0.12,-6.09,0.77,0.14
-1.01,-0.01,0.13,-4.76,1.12,-0.42
-1.01,-0.01,0.13,-3.85,0.84,-0.28
-1.01,0,0.13,-4.13,1.12,-0.84
-1.01,0,0.13,-4.27,1.47,-1.33
-1.01,0.01,0.13,-4.34,1.19,-1.33
-1.01,0.01,0.13,-5.04,1.05,-1.54
-1.01,0.01,0.13,-5.18,0.77,-1.33
-1.01,0,0.13,-5.11,0.7,-1.19
-1.01,0,0.13,-4.9,1.12,-1.26
-1,0,0.13,-4.55,0.77,-0.91
-1,0,0.13,-3.71,0.49,-0.84
-1,0,0.13,-2.8,0.21,-0.7
-1,0.01,0.13,-1.75,0.07,-1.05
-1,0.01,0.13,-1.4,0.28,-1.19
-1,0.02,0.12,-0.63,0.84,-1.68
-1,0.02,0.12,0.7,1.33,-1.82
-1,0.01,0.11,1.75,1.4,-1.89
-1.01,0.01,0.11,2.24,1.33,-2.1
-1,0.01,0.11,3.08,1.12,-1.96
-0.99,0.02,0.11,3.85,2.03,-3.64
-1,0.02,0.12,3.08,3.08,-6.09
-1.01,-0.01,0.11,2.38,1.54,-0.56
-1,0.01,0.1,0.63,0.91,-0.49
-1,0.01,0.09,-0.77,1.12,0.07
-1,0.02,0.09,-1.4,2.24,0.28
-1,0.03,0.08,-2.59,3.78,-0.42
-1,0.03,0.07,-4.76,4.62,2.73
-1,0.05,0.06,-9.38,6.86,3.99
-1,0.06,0.04,-14.35,10.36,4.62
-1,0.06,0.04,-14.7,14.07,6.44
-1,0.02,0.03,-12.46,15.96,10.57
-1,-0.01,0.02,-10.5,15.89,12.32
-1,-0.05,0.02,-4.13,14.91,12.67
-1,-0.08,0.03,1.4,13.86,12.95
-1,-0.08,0.05,6.93,11.2,13.44
-1.01,-0.05,0.09,12.18,7.28,12.32
-1.01,-0.05,0.12,14.21,5.04,10.29
-1.03,-0.04,0.13,14.63,4.41,7.7
-1.04,-0.04,0.12,11.9,3.08,5.18
-1.05,-0.04,0.11,10.22,2.66,3.57
-1.06,-0.04,0.09,8.75,0.98,1.89
-1.06,-0.03,0.08,5.74,0,0.49
-1.04,-0.01,0.07,4.48,-0.91,-0.28
-1.03,0,0.05,3.36,-1.82,-0.77
-1.02,-0.02,0.05,3.85,-2.8,-0.63
-1.01,-0.05,0.05,3.71,-4.55,-0.63
-1,-0.07,0.05,2.45,-5.6,-0.91
-1,-0.08,0.06,-0.07,-7,-0.91
-1.01,-0.07,0.07,-3.43,-7.07,-1.75
-1.01,-0.08,0.07,-7.21,-7.28,-1.61
-1.02,-0.07,0.07,-7.7,-6.51,-1.47
-1.02,-0.05,0.08,-7.28,-5.6,-1.89
-1.02,-0.03,0.08,-7.35,-5.46,-1.54
-1.02,0,0.07,-6.44,-5.74,-1.75
-1.01,0.01,0.08,-4.69,-5.32,-1.47
-1.01,0.02,0.08,-4.06,-5.6,-1.54
-1,0.03,0.07,-3.43,-6.3,-1.19
-1,0.04,0.07,-2.1,-6.58,-0.63
-1,0.04,0.07,-1.19,-7,-0.7
-1,0.04,0.07,-0.63,-8.05,-0.42
-1,0.03,0.07,0.21,-8.61,-0.21
-1.01,0.02,0.06,0.91,-8.05,-0.49
-1.01,0.01,0.07,1.82,-8.19,-0.28
-1.02,0.01,0.08,2.24,-7.98,-0.56
-1.02,0,0.09,2.1,-7.49,-0.98
-1.01,0,0.08,1.89,-6.72,-1.4
-1,0,0.08,2.31,-6.3,-2.1
-1,0,0.07,3.01,-6.37,-1.96
-1,0.01,0.08,2.87,-6.3,-2.03
-1.01,0.01,0.08,2.17,-6.72,-1.54
-1.01,0.01,0.08,1.96,-6.3,-1.54
-1.01,0.01,0.08,1.82,-6.44,-0.91
-1,0,0.08,1.33,-6.3,-0.63
-1.01,0.01,0.08,0.56,-6.58,0.42
-1.01,0.01,0.08,0,-6.16,0.56
-1.02,0,0.08,-0.56,-5.6,0.42
-1.01,0,0.08,-0.91,-5.67,0
-1.01,0,0.08,-1.4,-5.81,0
-1.01,0.01,0.08,-1.89,-6.02,0.14
-1.01,0.01,0.08,-2.94,-6.02,0
-1.02,0.01,0.09,-2.94,-6.37,-0.07
-1.02,0,0.09,-3.43,-6.79,0.07
-1.01,0,0.09,-4.62,-6.79,0.14
-1,0,0.09,-4.62,-6.44,0
-1,0,0.09,-3.64,-6.58,0.14
-1.01,0.01,0.09,-3.57,-7,-0.14
-1.01,0.01,0.08,-2.87,-7.14,-0.28
-1.01,0.02,0.08,-2.31,-7.14,-1.12
-1.01,0.02,0.08,-2.1,-7.14,-1.05
-1.01,0.02,0.08,-1.75,-7.21,-1.12
-1.01,0.02,0.08,-0.63,-7.14,-1.05
-1.01,0.02,0.08,-0.77,-6.93,-1.19
-1.01,0.02,0.08,-0.35,-6.93,-1.26
-1,0.02,0.08,-0.35,-7.49,-0.7
-1.01,0.02,0.09,-0.49,-7.7,-0.42
-1.01,0.02,0.09,-0.42,-7.56,-0.42
-1.01,0.01,0.09,-0.56,-7,-0.49
-1,0.01,0.08,0.07,-6.65,-0.35
-1,0,0.08,0.63,-6.37,-0.56
-1.01,0,0.09,2.38,-6.51,-0.35
-1.01,0.02,0.09,3.15,-6.51,-0.42
-1.01,0.02,0.1,3.01,-6.51,-0.35
-1.01,0.02,0.1,2.73,-6.51,-0.42
-1.01,0.01,0.1,1.75,-6.65,-0.28
-1.01,0,0.1,1.82,-6.65,0.07
-1.01,-0.01,0.1,2.03,-6.44,-0.14
-1.01,-0.01,0.09,2.31,-6.37,-0.42
-1.01,-0.01,0.09,3.29,-6.37,-0.42
-1.01,0,0.1,4.13,-6.58,-0.56
-1.01,0,0.1,3.78,-6.86,-0.7
-1.01,0.01,0.1,3.29,-6.72,-0.63
-1.01,0.01,0.11,3.43,-7,-0.7
-1.01,0,0.11,3.15,-6.86,-0.84
-1.01,0,0.11,3.36,-7,-1.05
-1.01,0,0.1,3.99,-6.93,-1.26
-1.01,0,0.11,4.9,-7.42,-1.19
-1,0,0.11,5.67,-7.56,-1.05
-1,0.01,0.11,6.37,-7.42,-1.61
-1.01,0,0.11,6.86,-7.84,-1.4
-1.01,0.01,0.11,7.07,-8.12,-1.19
-1.01,0.01,0.11,6.93,-8.33,-0.84
-1.02,0.01,0.1,7.07,-8.61,-0.91
-1.02,0.01,0.11,7,-8.19,-1.33
-1.01,0,0.1,7.21,-7.7,-1.61
-1,-0.01,0.1,8.12,-7.14,-1.47
-1,-0.01,0.1,8.89,-7.14,-1.33
-1,-0.01,0.11,9.24,-7,-1.4
-1.01,-0.01,0.11,9.17,-7.07,-1.19
-1.01,0,0.12,8.12,-6.79,-1.33
-1.01,-0.01,0.11,7.91,-7,-1.19
-1.01,-0.01,0.12,8.4,-6.65,-1.61
-1.01,-0.01,0.12,8.33,-6.3,-1.89
-1.01,-0.01,0.12,8.75,-6.23,-2.03
-1.01,-0.01,0.12,9.1,-6.58,-1.89
-1,-0.01,0.11,9.59,-6.86,-2.1
-1.01,-0.01,0.11,10.5,-7.56,-2.24
-1.01,-0.01,0.11,11.41,-7.77,-2.45
-1.01,-0.01,0.11,11.48,-7.91,-2.73
-1.01,-0.01,0.12,11.83,-8.05,-2.94
-1.02,-0.01,0.12,11.2,-8.05,-3.08
-1.01,-0.02,0.12,10.29,-8.12,-3.01
-1.01,-0.03,0.13,9.1,-7.63,-3.15
-1,-0.04,0.12,7.56,-7.84,-2.73
-1,-0.04,0.12,6.65,-7.91,-2.59
-1.01,-0.05,0.12,5.6,-7.84,-2.24
-1.01,-0.05,0.12,4.55,-7.63,-1.82
-1.01,-0.04,0.12,3.99,-7.7,-1.61
-1.01,-0.04,0.12,3.43,-7.77,-1.26
-1.01,-0.03,0.12,2.52,-7.56,-0.91
-1.01,-0.03,0.11,1.89,-7.49,-0.84
-1.01,-0.04,0.12,1.47,-7.84,-0.35
-1.01,-0.04,0.12,0.14,-7.84,-0.28
-1.01,-0.04,0.12,-0.7,-7.77,0.35
-1.01,-0.05,0.12,-0.42,-7.28,0.28
-1.01,-0.05,0.12,-0.49,-7.07,0.56
-1.01,-0.04,0.12,-1.4,-7.21,0.84
-1.01,-0.04,0.12,-1.89,-7.35,1.05
-1.02,-0.04,0.12,-2.66,-7.42,1.68
-1.01,-0.04,0.12,-3.15,-7.21,1.75
-1,-0.04,0.12,-4.34,-7.35,2.17
-1,-0.05,0.12,-4.27,-7.77,1.96
-1.01,-0.05,0.12,-3.64,-8.33,2.52
-1.01,-0.05,0.12,-3.92,-8.61,2.66
-1.01,-0.04,0.12,-4.13,-8.89,3.08
-1,-0.03,0.12,-4.27,-9.31,3.15
-1.01,-0.04,0.11,-5.32,-10.22,5.39
-1,-0.02,0.12,-4.48,-10.01,6.72
-1.01,-0.01,0.12,-6.09,-10.29,2.8
-1.02,-0.02,0.13,-5.88,-9.52,3.29
-1.01,-0.03,0.13,-5.32,-9.03,3.57
-1,-0.02,0.12,-6.3,-9.94,3.85
-1,-0.03,0.13,-7.07,-9.87,4.69
-1.01,-0.03,0.12,-6.37,-10.85,6.86
-1.01,0,0.12,-6.79,-11.97,5.53
-1.01,-0.01,0.13,-7.42,-12.25,4.76
-1,0,0.14,-7.14,-11.76,4.83
-1,0,0.14,-6.23,-11.69,5.6
-1.01,-0.03,0.12,-3.78,-12.67,8.82
-1,-0.12,0.13,-3.22,-10.36,13.93
-1.01,0.04,0.13,-0.63,-12.53,9.94
-1,0.03,0.14,-1.12,-12.88,5.95
-1,0.02,0.15,-2.1,-11.76,4.69
-1,0.02,0.15,-1.12,-12.25,5.04
-1,0,0.15,-0.21,-11.48,7
-1,0.04,0.15,0.28,-10.92,7.49
-1.01,0.02,0.14,0.28,-11.97,3.64
-0.99,0.01,0.15,1.33,-11.27,3.22
-1,0.02,0.15,2.8,-11.41,3.57
-1,0.01,0.15,4.69,-11.83,5.53
-0.99,0.01,0.15,5.39,-10.43,10.5
-1.01,0.06,0.14,6.93,-12.18,6.72
-1,0.04,0.16,4.13,-12.88,4.62
-1,0.03,0.16,3.43,-12.53,3.43
-1,0.03,0.16,4.27,-11.83,4.2
-1,0.03,0.16,4.97,-11.27,4.69
-1,0.03,0.16,5.39,-11.13,5.67
-1.01,0.01,0.15,7,-12.04,7.35
-1,0.02,0.16,9.1,-11.06,10.5
-1.01,0.04,0.14,11.69,-13.3,7.42
-0.99,0.04,0.17,11.27,-13.09,5.53
-0.95,0,0.15,17.08,-10.08,11.76
-0.9,-0.03,0.16,21,-4.97,21.35
-0.94,-0.04,0.16,30.24,0.14,29.33
-1.03,0.06,0.19,31.22,-2.38,25.9
-1.03,0.06,0.23,29.96,0.49,21.14
-1.09,0.12,0.2,17.29,-8.4,14.77
-1.07,0.13,0.23,7.91,-15.26,1.05
-0.88,0.07,0.21,4.34,-16.87,1.26
-0.99,0.05,0.19,4.27,-15.82,3.85
-0.99,0.04,0.16,7.21,-15.75,3.71
-1,0.03,0.17,8.4,-16.17,3.78
-1,0.02,0.18,8.82,-14.7,3.43
-1,0.01,0.2,11.27,-13.58,4.97
-0.99,0.03,0.2,11.55,-14.63,4.13
-0.99,0.04,0.21,10.5,-16.24,4.48
-0.99,0.05,0.21,8.82,-16.38,2.38
-0.98,0.04,0.2,7.07,-16.1,2.17
-0.99,0.05,0.21,6.86,-15.05,2.59
-0.99,0.05,0.2,5.18,-15.26,1.4
-1,0.05,0.2,5.67,-15.4,1.75
-0.99,0.02,0.2,9.87,-14.14,4.9
-1,0.04,0.2,10.71,-13.58,3.5
-1,0.03,0.21,11.62,-14,4.41
-1,0.08,0.23,11.9,-14.21,2.24
-0.98,0.06,0.22,11.83,-13.65,0.98
-0.98,0.05,0.23,11.97,-13.3,0.98
-0.99,0.06,0.23,11.41,-13.51,1.05
-0.98,0.05,0.23,10.57,-13.3,0.49
-0.99,0.05,0.23,10.01,-13.37,1.4
-1,0.06,0.23,10.01,-13.16,0.56
-0.99,0.06,0.24,10.22,-14,-0.84
-0.99,0.05,0.24,10.5,-14.28,-1.05
-0.98,0.04,0.24,11.55,-14.07,-0.7
-0.98,0.06,0.25,12.25,-13.65,1.89
-0.99,0.07,0.25,10.43,-13.79,-0.14
-0.99,0.07,0.24,9.24,-14.49,-0.56
-0.99,0.07,0.25,7.63,-13.79,-1.33
-0.98,0.06,0.25,6.3,-14,-1.19
-0.98,0.06,0.25,5.67,-14,-0.63
-0.98,0.06,0.25,5.95,-13.58,-0.56
-0.98,0.05,0.26,6.79,-13.02,0.84
-0.98,0.07,0.26,6.79,-12.67,-0.35
-0.98,0.07,0.26,5.32,-12.95,-2.59
-0.98,0.07,0.27,5.46,-12.67,-2.52
-0.98,0.08,0.27,5.39,-13.37,-2.1
-0.98,0.08,0.28,6.3,-13.72,-2.17
-0.98,0.08,0.28,6.86,-14,-1.68
-0.98,0.08,0.28,7,-13.93,-1.47
-0.98,0.08,0.27,7.07,-14,-1.54
-0.98,0.08,0.28,7.7,-13.58,-1.33
-0.98,0.07,0.27,7.77,-12.95,-1.19
-0.98,0.08,0.28,7.14,-12.74,-0.84
-0.98,0.07,0.28,6.65,-12.53,-0.42
-0.98,0.07,0.28,6.79,-12.04,-0.28
-0.97,0.07,0.28,6.93,-12.18,-0.49
-0.98,0.06,0.28,7.35,-12.6,-0.42
-0.98,0.06,0.28,7.91,-12.6,-0.35
-0.98,0.07,0.28,8.61,-12.32,-0.77
-0.98,0.07,0.28,8.96,-11.83,-1.26
-0.98,0.07,0.28,9.52,-11.83,-1.82
-0.98,0.08,0.29,10.15,-11.27,-1.54
-0.98,0.09,0.29,10.64,-11.2,-1.54
-0.98,0.09,0.29,11.2,-11.2,-1.68
-0.98,0.09,0.3,11.06,-11.48,-1.61
-0.98,0.08,0.29,11.55,-11.34,-1.89
-0.98,0.08,0.29,12.32,-10.99,-2.1
-0.97,0.07,0.3,13.16,-11.13,-1.89
-0.98,0.08,0.3,13.51,-10.92,-2.1
-0.98,0.07,0.31,13.44,-10.92,-1.61
-0.98,0.06,0.3,12.74,-11.2,-1.89
-0.98,0.05,0.31,12.81,-10.92,-2.1
-0.98,0.06,0.3,13.3,-10.29,-2.87
-0.98,0.07,0.31,12.95,-9.94,-3.29
-0.97,0.08,0.31,12.67,-10.22,-3.5
-0.97,0.08,0.31,12.39,-10.36,-3.5
-0.97,0.09,0.31,12.32,-10.15,-3.36
-0.97,0.09,0.31,12.6,-10.29,-2.73
-0.98,0.09,0.31,12.74,-10.64,-2.73
-0.98,0.08,0.31,12.81,-10.29,-2.73
-0.98,0.08,0.3,12.95,-9.24,-3.08
-0.98,0.08,0.31,13.16,-8.33,-3.36
-0.98,0.08,0.31,13.51,-6.86,-3.99
-0.97,0.08,0.32,13.23,-6.3,-3.99
-0.97,0.09,0.32,12.88,-6.23,-3.85
-0.97,0.09,0.32,12.53,-6.79,-3.36
-0.97,0.09,0.31,10.92,-7.63,-2.94
-0.97,0.09,0.3,10.22,-7.84,-1.68
-0.98,0.08,0.3,10.5,-7.84,-1.26
-0.99,0.08,0.3,9.8,-7.28,-0.56
-0.99,0.08,0.31,8.96,-6.58,-0.49
-0.98,0.07,0.31,9.17,-5.53,-0.21
-0.97,0.07,0.31,9.17,-4.62,1.19
-0.97,0.09,0.31,9.45,-3.85,1.26
-0.98,0.08,0.31,9.24,-4.83,-0.84
-0.97,0.09,0.32,9.87,-4.34,-0.84
-0.97,0.1,0.32,8.82,-4.76,-0.35
-0.97,0.09,0.32,7.7,-5.25,-0.28
-0.98,0.08,0.33,7.21,-5.25,0.07
-0.97,0.08,0.32,6.79,-4.83,-0.14
-0.97,0.07,0.31,6.65,-4.69,-0.35
-0.98,0.07,0.3,6.09,-3.99,-0.63
-0.98,0.07,0.3,6.65,-3.99,-0.84
-0.98,0.07,0.31,6.51,-3.15,-0.84
-0.97,0.07,0.32,5.67,-3.01,-0.7
-0.98,0.08,0.33,4.2,-2.17,-0.35
-0.97,0.07,0.33,2.24,-1.47,0
-0.97,0.06,0.33,1.47,-0.63,2.17
-0.98,0.07,0.31,0.14,-0.91,1.26
-0.98,0.06,0.31,-0.77,-1.47,-0.07
-0.98,0.06,0.3,-0.28,-0.56,-0.7
-0.97,0.07,0.3,0.63,0.77,-0.14
-0.97,0.09,0.31,2.24,0.84,0
-0.97,0.1,0.32,2.1,0.91,-0.42
-0.96,0.1,0.33,2.38,1.75,1.47
-0.97,0.11,0.33,0.98,1.68,0.35
-0.97,0.11,0.33,-1.4,1.61,0.56
-0.97,0.1,0.34,-3.01,1.47,-0.7
-0.96,0.09,0.34,-5.11,2.31,0
-0.95,0.07,0.34,-7.49,2.94,0.63
-0.96,0.05,0.34,-10.71,2.52,1.89
-0.99,0.03,0.35,-14.35,2.1,1.89
-1,0.02,0.35,-16.87,3.22,0.07
-0.98,0.03,0.33,-14.42,3.29,-3.22
-0.97,0.07,0.31,-12.6,2.1,-5.74
-0.96,0.13,0.3,-10.92,1.89,-7.21
-0.96,0.16,0.31,-5.39,3.92,-5.95
-0.96,0.18,0.32,0,7.07,-2.17
-0.95,0.23,0.32,0.98,7.14,-3.43
-0.96,0.2,0.33,2.03,5.88,-5.25
-0.98,0.15,0.32,5.18,5.04,-2.31
-1.01,0.13,0.29,4.69,3.78,-1.89
-1,0.08,0.27,2.31,3.78,-3.08
-0.99,0.04,0.24,2.87,6.72,-3.57
-0.99,0.03,0.23,7,8.82,-3.99
-0.99,0.03,0.24,7.84,9.45,-3.43
-0.99,0.03,0.26,6.79,10.78,-2.59
-0.99,0.02,0.26,3.92,11.34,-1.12
-0.99,0.01,0.25,0,11.55,-0.14
-0.98,0,0.26,-2.03,12.04,1.26
-0.97,0.01,0.26,-4.06,13.09,1.54
-0.97,0.02,0.28,-6.51,13.23,1.05
-0.96,0.05,0.29,-8.82,12.95,1.54
-0.96,0.08,0.3,-10.5,13.23,2.24
-0.96,0.07,0.3,-9.38,14.07,6.58
-0.98,0.13,0.3,-10.36,14.14,3.78
-0.99,0.12,0.31,-13.02,15.26,3.15
-0.99,0.09,0.29,-16.73,16.17,5.18
-0.99,0.06,0.26,-21.63,14.7,5.88
-0.99,0.04,0.23,-25.97,13.23,5.6
-0.99,0.02,0.22,-23.73,13.44,6.02
-0.99,0,0.2,-18.13,14.56,5.74
-0.99,0,0.19,-13.72,15.05,4.06
-0.99,0.01,0.19,-11.41,15.12,2.38
-0.99,0.02,0.21,-8.96,14.7,0.77
-0.99,0.03,0.22,-7.63,14.56,-0.77
-0.99,0.04,0.23,-7.84,14,-2.1
-0.99,0.04,0.22,-10.43,14.49,-2.59
-1,0.04,0.21,-13.79,14.91,-2.52
-1,0.04,0.19,-16.17,15.61,-2.45
-1,0.03,0.17,-18.41,15.54,-2.17
-0.99,0.02,0.16,-20.09,15.61,-1.33
-1,0.02,0.14,-20.37,15.4,0.14
-1.01,0.02,0.15,-19.95,14.77,0.84
-1.01,0.02,0.15,-18.83,15.54,1.47
-1.01,0.02,0.15,-19.46,16.31,2.73
-1,0.02,0.13,-19.25,17.29,3.08
-0.99,0.02,0.14,-17.71,17.64,3.64
-0.99,0.03,0.13,-17.5,17.22,3.01
-1,0.03,0.13,-19.46,16.24,3.22
-1,0.02,0.13,-19.95,16.45,3.15
-0.99,0.07,0.14,-22.4,17.01,6.93
-0.99,0.07,0.14,-22.68,15.82,3.71
-0.98,0.01,0.09,-20.37,19.25,5.25
-1.01,0.05,0.07,-22.47,18.69,7.56
-1.01,0.06,0.08,-21.21,17.15,8.68
-1.02,0.05,0.08,-20.02,15.96,9.17
-1.02,0.05,0.08,-16.31,15.75,8.75
-1.03,0.04,0.07,-12.81,14.7,8.33
-1.04,0.01,0.08,-9.31,13.72,7.21
-1.04,0.01,0.1,-7.28,14.63,6.58
-1.03,0.02,0.11,-6.16,13.58,6.09
-1.02,0.03,0.12,-8.05,11.97,6.58
-1.03,0.04,0.11,-8.05,11.41,6.09
-1.02,0.04,0.11,-6.72,12.04,5.11
-1.02,0.05,0.1,-6.09,11.48,4.13
-1.02,0.05,0.08,-5.88,10.78,4.13
-1.03,0.13,0.11,-10.5,10.78,8.96
-1,0.06,0.01,-8.12,11.34,2.24
-1.03,0.04,0.02,-4.34,10.85,2.59
-1.02,0.04,0.05,-3.78,7.77,1.61
-1.01,0.03,0.05,-2.59,6.65,0.98
-1.01,0.02,0.06,-1.96,6.3,-0.07
-1.01,0.02,0.05,-1.4,5.25,-0.91
-1,0.04,0.07,-1.12,5.53,-1.61
-1,0.05,0.07,-3.64,5.32,-0.91
-1,0.05,0.05,-5.81,4.62,-0.7
-1.01,0.04,0.05,-7,2.73,-0.84
-1,0.03,0.05,-7.14,2.31,-0.63
-1,0.02,0.05,-7.07,2.31,-0.49
-1,0.02,0.05,-6.79,2.38,-0.77
-0.99,0.02,0.05,-6.44,1.82,-1.19
-0.99,0.03,0.05,-5.88,0.77,-1.26
-1,0.04,0.05,-6.02,-0.63,-1.54
-1,0.05,0.05,-6.44,-1.26,-1.96
-0.99,0.05,0.05,-6.93,-1.82,-1.96
-0.99,0.06,0.05,-8.12,-2.03,-1.96
-1,0.05,0.04,-9.59,-2.03,-1.89
-1,0.05,0.03,-10.71,-2.38,-2.17
-1,0.04,0.04,-10.43,-2.87,-2.45
-0.99,0.04,0.04,-9.66,-3.85,-2.8
-0.99,0.05,0.04,-9.03,-4.41,-3.01
-0.98,0.07,0.05,-9.31,-4.9,-2.94
-0.98,0.08,0.04,-9.66,-5.39,-2.45
-0.99,0.09,0.04,-9.66,-5.46,-2.31
-1,0.09,0.03,-9.03,-6.09,-2.38
-1.01,0.08,0.03,-7.7,-6.23,-2.17
-1.02,0.08,0.03,-7,-6.09,-2.1
-1.01,0.08,0.03,-6.72,-6.09,-2.24
-1.01,0.07,0.03,-6.65,-6.51,-2.1
-1.02,0.07,0.03,-6.16,-6.65,-2.1
-1.02,0.07,0.03,-5.67,-6.65,-2.66
-1.02,0.07,0.04,-3.99,-6.79,-2.1
-1.02,0.06,0.04,-2.8,-7.28,-2.52
-1.01,0.06,0.03,-2.38,-6.79,-2.73
-1.01,0.06,0.03,-2.17,-6.3,-2.8
-1.01,0.06,0.03,-1.19,-6.51,-3.08
-1.01,0.05,0.05,-0.49,-6.58,-3.36
-1.02,0.05,0.05,-0.49,-7.21,-3.43
-1.02,0.05,0.05,-0.91,-6.93,-3.71
-1.01,0.05,0.04,-0.98,-6.93,-3.36
-1.02,0.05,0.06,-1.33,-6.58,-3.29
-1.02,0.05,0.06,-2.17,-6.44,-3.29
-1.01,0.05,0.05,-2.66,-5.74,-3.36
-1,0.06,0.05,-2.31,-5.74,-3.01
-1,0.06,0.06,-2.66,-5.6,-2.52
-1,0.07,0.06,-3.29,-5.39,-2.24
-1,0.07,0.06,-3.57,-5.25,-2.1
-1.01,0.06,0.06,-2.59,-4.76,-1.89
-1.01,0.06,0.06,-1.33,-4.97,-1.96
-1.01,0.05,0.06,-0.49,-5.11,-2.17
-1.01,0.05,0.06,0.56,-5.32,-2.1
-1.02,0.05,0.07,1.19,-5.67,-2.24
-1.02,0.05,0.08,0.14,-5.67,-2.59
-1.02,0.04,0.08,-0.98,-5.95,-2.1
-1.02,0.05,0.08,-2.38,-5.67,-2.24
-1.02,0.05,0.07,-3.01,-5.95,-1.82
-1.01,0.04,0.06,-3.08,-5.53,-1.75
-1.01,0.04,0.06,-1.61,-5.67,-1.75
-1.01,0.04,0.07,-0.63,-6.37,-1.68
-1.01,0.05,0.07,-1.26,-6.51,-1.47
-1.01,0.06,0.07,-1.47,-6.65,-0.84
-1.01,0.05,0.07,-1.89,-6.86,-0.56
-1.01,0.05,0.07,-1.61,-7.07,-0.42
-1.01,0.05,0.08,-1.4,-6.79,-0.21
-1,0.05,0.08,-1.19,-6.02,-0.21
-0.99,0.05,0.09,-0.84,-5.53,0.35
-0.99,0.05,0.1,-1.54,-4.97,0.49
-0.99,0.05,0.09,-1.75,-4.97,0.98
-0.99,0.03,0.09,-1.19,-4.97,0.7
-1,0.03,0.09,-0.77,-6.02,0.35
-1,0.03,0.09,-0.7,-6.44,-0.07
-1,0.04,0.09,-1.05,-6.09,-0.63
-1,0.04,0.09,-1.89,-5.95,-0.49
-1,0.03,0.09,-1.96,-5.46,-0.35
-1.01,0.03,0.09,-1.12,-5.88,-0.77
-1,0.02,0.09,-1.33,-6.51,-0.91
-0.99,0.02,0.09,-1.68,-6.51,-0.84
-1,0.03,0.1,-1.82,-6.44,-0.84
-1,0.04,0.1,-3.22,-6.72,-0.56
-1.01,0.05,0.1,-5.18,-6.86,-0.28
-1.02,0.05,0.1,-6.72,-6.51,-0.07
-1.02,0.05,0.09,-7.42,-6.51,0.49
-1.02,0.05,0.09,-7.35,-6.79,0.42
-1.02,0.05,0.08,-7,-6.3,0.21
-1.01,0.06,0.09,-6.51,-6.23,0.56
-1.01,0.07,0.09,-6.58,-5.81,0.84
-1,0.07,0.09,-6.3,-4.97,1.12
-1,0.07,0.09,-4.62,-4.9,1.12
-1,0.07,0.09,-3.99,-5.04,1.33
-1.01,0.07,0.08,-2.38,-4.9,1.26
-1.01,0.06,0.09,-0.91,-4.69,1.12
-1.01,0.06,0.09,0.14,-4.69,1.12
-1.01,0.05,0.1,0.63,-4.55,0.98
-1,0.05,0.09,0.77,-4.55,0.77
