 Accel_x, Accel_y, Accel_z, Gyr_x, Gyr_y, Gyr_z
-0.77,0.58,0.21,-70.7,-80.29,-92.61
-0.7,0.53,0.35,-62.51,-72.38,-120.47
-0.8,0.73,0.16,-71.4,-80.22,-118.86
-0.83,0.61,0.21,-56.63,-83.93,-117.39
-0.83,0.56,0.36,-52.08,-76.23,-112.49
-0.74,0.56,0.44,-58.31,-62.09,-104.51
-0.8,0.47,0.43,-55.02,-48.79,-104.72
-0.87,0.41,0.36,-59.08,-37.03,-102.55
-0.91,0.4,0.22,-54.53,-21.42,-96.95
-0.9,0.4,0.23,-57.05,-10.85,-89.32
-0.86,0.39,0.27,-55.72,-5.81,-93.52
-0.9,0.37,0.46,-67.13,-40.04,-99.19
-0.89,0.29,0.18,-74.55,-54.88,-116.9
-0.96,0.21,0.26,-61.53,-25.48,-112.84
-0.79,0.26,0.53,-100.87,-12.11,-98.35
-0.9,0.11,0.37,-102.48,-4.13,-109.9
-0.75,0.07,0.23,-99.26,1.05,-108.22
-0.72,0.34,0.46,-70.28,-16.45,-89.25
-0.63,0.3,0.07,-44.17,-5.67,-80.64
-0.68,0.27,0.1,-23.73,22.54,-69.86
-0.65,0.21,0.29,-6.65,16.45,-54.46
-0.62,0.18,0.2,26.39,14.28,-50.12
-0.75,0.25,0.04,47.18,25.41,-42.56
-0.53,0.11,0.36,56.91,45.36,-42.42
-0.76,0.04,0.58,40.39,48.86,-30.73
-0.79,-0.09,0.37,11.76,70.98,-35.77
-0.74,-0.03,0.33,-0.07,88.69,-37.38
-0.63,0,0.48,-22.26,121.38,-33.32
-0.64,-0.01,0.5,-55.16,101.92,-26.25
-0.73,0.03,0.53,-63.14,71.47,-15.68
-0.86,0.02,0.21,-28.98,46.2,-7.42
-1.15,-0.11,0.25,12.04,37.1,-4.76
-1.32,-0.33,0.22,34.79,29.19,-10.5
-1.16,-0.34,0.49,61.18,27.65,-25.69
-0.85,-0.36,0.8,86.31,36.68,-46.69
-0.8,-0.24,1.18,66.85,32.97,-59.71
-0.88,-0.2,0.92,34.86,5.6,-54.53
-1.06,-0.32,0.46,27.23,14.14,-57.61
-1.06,-0.22,0.47,21.84,19.74,-61.53
-1.09,-0.17,0.43,19.46,5.81,-58.59
-1.12,-0.23,0.34,28.21,-0.49,-50.75
-1.09,-0.19,0.34,38.01,-4.06,-44.73
-0.96,-0.13,0.5,56.84,-0.98,-40.67
-1.06,0.02,0.51,70.63,-12.74,-33.95
-1.08,0.03,0.38,86.8,4.27,-37.45
-1.08,-0.1,0.5,73.99,20.72,-52.01
-0.76,0.04,0.74,49.77,45.08,-54.81
-0.66,0.23,0.7,-14.77,53.69,-28.21
-0.81,0.04,0.53,-48.44,51.38,-11.83
-0.79,0.03,0.46,-41.37,43.05,-14.7
-0.79,-0.04,0.46,-27.51,27.65,-14.21
-0.84,-0.05,0.41,-13.79,17.5,-13.93
-0.95,-0.16,0.48,-3.5,4.76,-10.01
-1.02,-0.08,0.43,-5.04,-5.32,3.08
-1.23,-0.16,0.39,-24.92,-11.34,10.22
-1.3,-0.11,0.25,-33.18,-8.47,12.81
-1.4,-0.17,0.32,-28.35,0.49,7.63
-1.38,-0.23,0.33,-14.28,1.47,-9.87
-1.31,-0.29,0.41,22.05,-5.81,-32.55
-1.09,-0.07,0.46,32.9,-2.45,-45.78
-0.89,0.3,0.38,21.91,4.83,-42.07
-1.02,0.08,0.27,-0.49,9.1,-38.71
-1.16,-0.13,0.22,6.09,12.81,-46.48
-1.02,-0.16,0.35,15.19,14.77,-66.5
-0.9,-0.15,0.26,20.02,27.86,-69.16
-0.89,-0.03,0.13,35.14,27.86,-59.22
-0.9,-0.03,0.32,30.45,27.72,-37.59
-1.04,-0.06,-0.05,-12.6,37.03,-22.89
-0.7,0.08,0.16,1.89,37.87,7.56
-0.75,0.04,0.04,17.43,30.87,20.37
-0.74,-0.09,0.14,5.6,44.87,32.27
-0.89,-0.25,0.36,-5.32,35.56,43.82
-0.65,-0.28,0.38,-26.81,18.41,16.31
-0.82,-0.04,0.2,-32.97,26.04,30.38
-1.06,-0.03,-0.11,-46.76,29.12,17.36
-0.78,-0.07,0.24,-10.43,16.31,28.49
-0.99,-0.11,0.01,10.78,-9.1,28.14
-1.17,-0.15,0.04,9.52,-7.63,31.22
-1.05,-0.21,0.11,-10.15,7.56,27.3
-0.83,-0.09,0.26,-10.22,13.79,15.61
-0.81,-0.06,0.3,-1.19,21.07,15.96
-0.91,-0.22,0.38,-7.21,29.12,18.83
-0.82,-0.09,0.28,-5.81,40.74,14.42
-0.89,-0.12,0.22,14.28,40.46,13.37
-0.99,-0.18,0.14,29.19,37.66,0.28
-0.95,-0.23,0.12,38.22,39.76,-2.03
-1.1,-0.31,0.07,45.01,34.3,0.7
-0.93,-0.31,0.06,41.72,33.53,-7.35
-0.85,-0.35,0.01,29.19,43.68,-8.82
-0.82,-0.4,0.07,4.34,46.34,-7.84
-0.75,-0.42,0.11,-14.14,44.38,-5.32
-0.62,-0.31,0.13,-15.82,35.56,7.07
-0.64,-0.23,0.03,-6.37,26.74,16.17
-0.7,-0.24,-0.02,10.15,24.85,22.54
-0.65,-0.21,-0.04,21.84,24.85,27.79
-0.63,-0.18,-0.12,51.59,23.24,44.03
-0.57,-0.18,-0.05,80.71,38.36,55.79
-0.73,-0.23,0.06,87.99,45.29,61.32
-0.85,-0.24,0.17,80.99,56.7,65.45
-1.02,-0.29,0.29,82.74,69.65,56.91
-1.19,-0.24,0.4,54.74,77.63,72.94
-1.34,-0.16,0.51,52.85,72.31,95.13
-1.09,-0.28,0.62,-5.81,49,92.61
-1.11,-0.13,0.33,-53.13,26.67,94.99
-1.16,-0.18,-0.02,-32.62,12.88,80.29
-1.1,-0.19,-0.16,2.87,38.64,60.2
-1.13,-0.17,-0.08,7.21,21.49,32.2
-1.05,-0.34,-0.12,0.91,11.48,26.32
-1.1,-0.4,0.13,8.61,6.23,25.48
-1.05,-0.4,0.23,-5.95,7.91,0.21
-1.06,-0.33,0.22,-18.62,8.33,12.32
-1.02,-0.18,0.26,-32.48,16.17,14.91
-0.88,-0.35,0.19,-50.4,30.59,18.13
-1.04,-0.27,-0.04,-40.04,25.27,7.91
-1.04,-0.16,0.05,-22.68,9.52,-6.3
-0.92,0.1,0.18,-13.58,8.33,-5.74
-1.37,-0.21,-0.09,4.48,-31.01,-13.65
-1.17,-0.09,0.02,19.25,-26.88,-10.78
-1.17,-0.18,0.05,21.77,-33.6,-3.22
-1.17,-0.24,0.15,9.8,-37.59,1.19
-1.3,-0.33,0.24,13.79,-46.27,-0.42
-1.37,-0.24,0.17,3.57,-51.38,-13.23
-1.32,-0.28,0.13,5.95,-61.74,-32.06
-1.25,-0.12,0.18,-5.67,-79.66,-31.22
-1.4,0.02,0.25,-20.23,-102.55,-36.26
-1.42,0,0.34,-40.46,-104.3,-63.77
-1.09,-0.16,0.27,-41.3,-106.47,-47.53
-1.23,-0.11,0.36,-46.9,-107.45,-31.22
-1.35,-0.08,0.37,-46.97,-110.6,-31.78
-1.3,-0.06,0.31,-33.74,-134.82,-22.54
-1.28,0.13,0.28,-43.96,-143.99,-27.3
-1.12,0.18,0.32,-28.49,-137.55,-37.38
-1.05,0.21,0.21,3.78,-126.91,-43.89
-0.95,0.18,0.2,36.96,-110.6,-46.06
-0.98,0.22,0.22,62.02,-84.49,-52.92
-1.06,0.14,0.27,74.9,-72.31,-57.82
-1.08,0.04,0.17,67.2,-70.98,-61.95
-1.06,0.01,0.17,57.19,-71.12,-60.76
-1.05,-0.05,0.19,47.11,-65.94,-58.52
-1.08,-0.08,0.18,42.63,-61.46,-54.04
-1.2,-0.14,0.24,28.91,-61.95,-51.17
-1.22,-0.2,0.32,8.82,-61.11,-52.22
-1.06,-0.18,0.41,-0.42,-50.54,-58.24
-0.85,-0.14,0.52,7.84,-26.95,-56.28
-0.77,0.12,0.42,6.72,-4.9,-52.78
-0.61,0.02,0.46,8.33,7.49,-49.14
-0.62,0.1,0.41,15.33,20.09,-51.73
-0.7,0.04,0.31,36.4,29.4,-53.9
-1.13,-0.01,0.15,61.04,-3.01,-49.84
-0.66,-0.02,0.28,55.93,0.91,-47.18
-0.64,-0.1,0.27,50.05,19.95,-36.68
-0.66,-0.17,0.27,45.85,27.65,-29.75
-0.55,-0.12,0.29,38.43,36.33,-31.78
-0.58,-0.12,0.27,30.03,44.8,-25.69
-0.6,-0.19,0.34,17.36,55.93,-11.41
-0.51,-0.1,0.3,8.19,67.41,-11.06
-0.63,-0.08,0.27,13.79,60.2,-0.98
-0.56,-0.01,0.35,15.96,56.21,-1.19
-0.68,-0.02,0.33,23.87,59.36,9.52
-0.65,-0.01,0.33,22.68,61.74,11.76
-0.66,0.01,0.34,20.86,70.14,11.76
-0.68,0.03,0.33,23.66,79.24,8.12
-0.77,-0.04,0.23,27.72,82.25,6.79
-0.85,-0.07,0.12,29.4,82.18,1.33
-0.97,-0.24,0.08,29.47,62.09,4.69
-1,-0.27,0.17,19.74,46.69,5.81
-1.12,-0.31,0.26,11.2,35.14,4.9
-1.16,-0.4,0.37,6.72,28.28,5.32
-1.02,-0.75,0.63,-22.89,46.55,38.92
-1.09,-0.55,0.41,-38.01,54.25,40.18
-1.06,-0.41,0.49,-40.39,45.43,31.78
-1.03,-0.2,0.36,-31.36,28.7,15.4
-0.95,-0.04,0.35,-15.26,5.6,-4.97
-0.85,-0.15,0.41,-3.22,4.27,-12.74
-0.84,-0.18,0.33,8.19,7.21,-10.78
-0.89,-0.2,0.34,14.84,4.9,-1.12
-0.95,-0.23,0.36,22.96,3.43,18.13
-1.01,-0.25,0.39,32.69,5.25,42.28
-1.11,-0.28,0.43,26.25,9.66,78.26
-1.13,-0.33,0.45,10.5,7.35,98.98
-1.18,-0.28,0.46,8.75,3.36,113.68
-1.17,0.01,0.38,9.66,-12.53,111.09
-1.14,0,0.38,20.16,-27.23,97.37
-1.03,0.12,0.43,25.2,-31.92,81.34
-0.86,0.2,0.53,24.36,-22.54,67.34
-0.76,0.25,0.49,22.75,-6.02,60.9
-0.74,0.18,0.45,36.4,8.61,58.31
-0.83,0.18,0.38,27.23,27.65,55.65
-0.85,0.31,0.34,23.1,35.56,41.16
-0.97,0.14,0.29,8.82,20.79,26.6
-1.03,-0.01,0.32,-5.88,-0.21,49.7
-1.09,-0.18,0.27,-28.77,12.81,51.45
-1.26,-0.23,0.13,-39.41,14.14,60.06
-1.39,-0.27,0.08,-89.39,27.65,84.84
-1.38,-0.4,-0.01,-104.3,40.46,126.56
-1.26,0.08,-0.06,-121.45,46.48,145.6
-1.26,0.29,-0.16,-116.83,23.24,132.58
-1.03,0.33,-0.18,-83.02,-8.33,128.73
-0.93,0.57,-0.08,-49.7,-33.74,131.18
-0.73,1.11,0.23,-58.52,-24.71,130.76
-0.6,0.51,-0.01,-56.98,-16.87,149.38
-0.57,0.53,0.05,-28.77,6.37,147.98
-0.41,0.72,0.05,-21.49,26.88,127.05
-0.47,0.67,0.06,8.75,32.2,94.5
-0.81,0.58,-0.04,27.58,26.04,59.99
-1.11,0.51,-0.28,14.63,5.67,22.96
-1.1,0.23,-0.27,22.89,12.88,18.34
-1.28,0.39,-0.18,7,11.62,9.94
-1.13,0.45,-0.08,7.14,12.39,-6.44
-1.23,0.25,0.03,-8.4,7.28,-19.18
-1.15,0.14,0.04,-11.48,7.7,-16.1
-1.03,0.08,0.09,-11.06,13.02,-15.61
-0.93,0.09,0.14,-15.26,25.41,-14.77
-0.97,0.24,0.07,-23.66,26.46,-18.62
-0.94,0.25,0.06,-31.92,27.65,-20.58
-0.91,0.25,0.03,-31.92,34.51,-21.56
-0.89,0.28,0.01,-26.18,36.61,-19.67
-0.74,0.14,0.36,13.3,55.79,-13.44
-0.96,0.51,-0.04,1.82,39.13,-28.56
-0.89,0.07,0.01,-23.66,39.62,-27.65
-0.92,0.45,0.11,-38.78,17.64,-35.42
-0.75,0.58,-0.08,-43.47,-7.35,-67.06
-0.79,0.13,0.1,-20.37,-7.84,-64.05
-1.06,-0.06,0.09,-24.08,-1.12,-48.93
-0.89,-0.32,-0.06,-49.42,13.23,-14.63
-0.92,-0.25,-0.07,-59.08,21.77,-0.35
-1.1,-0.15,-0.04,-45.01,26.46,5.95
-1.32,-0.31,-0.03,-35.77,24.57,13.51
-1.13,-0.12,-0.02,-30.03,23.52,15.19
-1.05,-0.03,-0.02,-14.28,13.86,20.86
-1.02,0.09,-0.01,0.28,1.4,23.87
-0.94,-0.02,0.11,7.63,-12.67,27.65
-0.78,0.03,0.2,-0.98,-29.61,33.95
-1.12,0.09,0.23,-3.36,-23.17,31.85
-1.12,0.11,0.29,-14.21,-11.83,34.58
-1.12,0.13,0.32,-29.89,4.76,41.09
-1.04,0.05,0.25,-42.84,13.16,44.24
-0.88,0.14,0.15,-71.12,14.21,27.02
-1.15,0.32,0.04,-86.24,19.88,9.03
-1.2,0.13,-0.02,-62.51,13.3,8.4
-1.19,0.22,0.08,-51.59,4.48,6.02
-1.27,0.04,-0.01,-34.93,-11.76,-4.41
-1.3,0.19,0.14,-38.08,-14.84,-17.57
-1.23,0.18,0.12,-37.87,-22.68,-26.11
-1.19,0.22,0.12,-34.09,-19.95,-32.62
-1.13,0.14,0.15,-22.89,-11.83,-42.63
-1.08,0.09,0.21,-12.74,-8.33,-45.92
-1.17,-0.01,0.2,-25.48,-5.6,-37.66
-1.24,-0.11,0.14,-34.37,-6.02,-36.47
-1.2,-0.16,0.08,-47.67,-3.43,-39.76
-1.34,0.06,-0.06,-60.55,-5.6,-29.4
-1.34,-0.02,-0.14,-55.23,-0.35,-31.22
-1.3,-0.07,-0.04,-45.78,-3.36,-41.93
-1.27,-0.17,0.04,-32.06,-8.33,-49.77
-1.02,-0.19,0.18,-30.38,-12.46,-56.98
-0.89,-0.06,0.17,-24.99,-3.01,-56
-0.97,-0.06,0.14,-19.95,2.87,-52.22
-1,-0.07,0.11,-8.05,5.53,-54.25
-1.24,-0.03,0.08,-10.01,-2.17,-67.27
-1.26,0.12,0.04,-5.74,-14.77,-74.55
-1.16,0.19,0.1,13.3,-31.99,-75.53
-1.22,0.21,0.16,2.1,-37.31,-66.64
-1.27,0.18,0.22,-6.02,-38.08,-61.6
-1.23,0.13,0.28,-15.05,-26.81,-66.01
-1.18,0.02,0.36,-12.95,-8.47,-74.62
-1.09,0.03,0.31,-10.22,26.32,-78.54
-1.01,0.08,0.24,0.84,56.35,-79.03
-1.1,0.16,0.15,18.9,74.9,-90.86
-0.99,0.16,0.06,26.32,74.48,-97.58
-0.97,0.16,-0.1,26.18,83.44,-98.35
-0.82,0.22,-0.15,29.96,87.5,-88.69
-0.91,0.07,-0.14,33.04,62.23,-82.11
-0.82,-0.07,-0.28,29.75,62.58,-70.7
-1.06,-0.07,-0.03,29.26,70.42,-57.19
-1.61,0.21,-1.43,59.99,165.41,-62.58
-1.37,0.01,0.37,10.36,71.89,-52.22
-0.97,0.02,-0.06,8.89,50.26,-32.83
-1.3,0,-0.16,-17.5,34.44,-35.21
-0.94,0.04,0.03,-17.85,35.77,-19.95
-0.81,0,-0.06,-41.02,22.61,-6.37
-0.89,-0.22,0.2,7.14,6.58,-34.86
-1.64,-0.68,0.75,-19.11,-94.92,-71.54
-0.06,0.02,0.35,-98.21,0.07,-18.27
-0.79,-0.29,0.23,-52.15,39.69,-10.92
-0.56,-0.15,0.51,-64.54,56.63,7.63
-0.56,-0.05,0.33,-78.26,45.29,29.47
-0.74,0.03,0.16,-42.77,13.02,18.55
-0.79,0.21,-0.18,-26.11,11.97,30.1
-0.83,0.29,-0.52,-30.17,36.19,52.43
-0.78,0.2,-0.19,26.81,19.04,56.63
-0.92,0.15,-0.15,44.73,-0.21,59.29
-1.04,0.08,-0.08,39.83,-15.54,59.71
-1.09,-0.08,-0.04,14.35,-17.15,76.16
-1.24,-0.18,0.03,-24.57,-9.24,86.38
-1.34,-0.38,0.18,-68.18,-9.1,76.72
-1.47,-0.58,0.28,-80.85,-13.16,51.24
-1.49,-0.66,0.36,-126.77,-13.65,16.59
-1.46,-0.52,0.31,-188.16,-5.88,7.07
-1.39,-0.32,0.31,-254.17,4.55,10.08
-1.25,-0.27,0.28,-268.45,11.55,20.93
-1.22,-0.2,0.22,-238.7,16.38,31.29
-1.34,-0.21,0.24,-202.86,3.22,32.9
-1.44,-0.25,0.18,-200.83,-5.39,36.89
-1.53,-0.25,0.04,-212.24,-7.21,48.86
-1.62,-0.14,-0.06,-230.72,6.86,61.95
-1.69,-0.08,-0.16,-241.5,7.49,55.23
-1.72,-0.24,-0.11,-221.06,-3.99,13.72
-1.65,-0.28,-0.07,-168.07,-3.22,-42.91
-1.56,-0.18,-0.06,-134.26,7.63,-64.05
-1.49,0.04,-0.02,-141.61,14.98,-56.21
-1.28,0.37,-0.07,-158.62,36.19,-17.36
-1.17,0.49,-0.09,-192.71,43.26,14.84
-1.06,0.51,-0.21,-170.52,30.59,30.66
-0.97,0.49,-0.22,-128.66,11.41,28.56
-0.91,0.32,-0.22,-85.19,-7.91,31.57
-0.99,0.25,-0.19,-55.93,-46.76,40.95
-1.1,0.24,-0.23,-71.47,-69.23,47.04
-1.11,0.28,-0.22,-100.1,-56.56,33.74
-1.1,0.41,-0.14,-128.73,-29.89,17.15
-1.03,0.49,-0.21,-141.96,-14.56,14.84
-0.98,0.6,-0.28,-152.81,-15.05,38.5
-0.96,0.63,-0.29,-156.8,-38.15,69.65
-0.85,0.64,-0.3,-137.06,-59.71,87.43
-0.75,0.55,-0.28,-105.42,-71.82,86.59
-0.78,0.43,-0.33,-78.61,-84.35,93.87
-0.88,0.32,-0.38,-80.15,-90.37,115.99
-1.07,0.33,-0.33,-82.11,-84,121.03
-1.29,0.62,-0.12,-106.96,-66.22,100.45
-1.3,0.9,0.02,-149.66,-43.05,56.07
-0.98,0.61,-0.14,-166.11,-27.23,72.03
-0.91,0.41,-0.2,-124.46,-25.27,105.77
-0.69,0.51,-0.23,-61.88,-19.53,107.31
-0.59,0.45,-0.11,-44.17,-27.02,95.13
-0.5,0.37,-0.08,-36.47,-46.62,67.97
-0.53,0.36,-0.15,-31.78,-73.99,52.92
-0.73,0.4,-0.2,-41.02,-104.72,59.29
-0.89,0.55,-0.1,-63,-135.52,54.88
-0.93,0.59,-0.04,-93.66,-180.04,37.52
-0.92,0.48,0.01,-106.26,-227.99,26.25
-0.82,0.42,-0.01,-112.98,-260.4,41.44
-0.63,0.24,-0.05,-84.91,-258.58,62.16
-0.37,0.24,-0.08,-65.8,-246.33,84.84
-0.24,0.23,-0.09,-35.28,-236.67,88.2
-0.17,0.38,-0.09,-38.85,-215.6,75.04
-0.36,0.53,0.03,-45.15,-224.84,47.88
-0.45,0.71,0.07,-105.07,-263.2,23.38
-0.55,0.68,0.06,-162.05,-342.58,8.75
-0.39,0.53,0.12,-213.92,-377.3,9.17
-0.37,0.18,0.19,-267.33,-376.88,11.2
-0.52,-0.48,0.3,-263.41,-361.2,2.17
-0.83,-0.9,0.66,-217.91,-327.18,-45.57
-0.39,-0.55,0.79,-59.08,-224.49,-4.62
-0.11,0.07,0.34,27.58,-137.13,20.65
0.3,0.39,0.06,25.83,-91.98,-21.7
0.37,0.41,0.03,-36.75,-100.1,-91.35
0.24,0.31,0.25,-127.12,-139.58,-115.78
0.11,0,0.33,-184.66,-197.4,-97.16
-0.09,-0.15,0.35,-181.86,-243.39,-60.2
-0.22,-0.22,0.65,-139.72,-257.39,-19.53
-0.26,-0.22,0.89,-96.32,-240.03,28.14
-0.38,-0.4,1.04,-78.54,-194.6,59.43
-0.42,-0.33,1.15,-84.14,-130.69,91.77
-0.16,-0.16,1.18,-81.48,-81.34,87.64
0.11,0.34,1.15,-73.01,-32.48,37.31
0.07,0.52,1.06,-113.12,-22.54,-46.41
-0.09,0.04,0.95,-145.32,-41.93,-68.81
-0.21,-0.08,0.78,-146.37,-120.89,-64.89
-0.04,-0.02,0.75,-128.52,-189.35,-57.61
0.15,0.25,0.94,-121.45,-222.46,-59.01
0.14,0.25,0.88,-76.58,-240.38,-67.2
0.1,0.21,0.97,-14.84,-265.51,-65.1
0.12,0.14,1.15,15.4,-289.03,-63.14
0.08,-0.03,1.2,32.62,-298.2,-70.84
0.02,-0.26,1.26,31.71,-297.71,-77.21
0,-0.5,1.26,43.12,-304.64,-75.25
0.21,-0.63,1.43,35.7,-277.69,-65.94
0.37,-0.62,1.45,29.47,-219.45,-37.03
0.39,-0.35,1.46,14.77,-136.99,7.7
1.01,-0.25,2.19,-49.07,10.22,71.68
0.29,-0.16,1.43,-80.01,77.42,125.16
0.26,0.19,1.04,-20.16,52.36,96.25
0.29,0.32,0.92,10.43,3.99,58.31
0.18,0.11,1.09,32.9,-13.16,27.09
0.13,-0.35,1.19,55.79,-31.43,4.06
0.14,-0.45,1.31,46.97,-12.95,12.11
0.12,-0.26,1.26,-35.14,13.37,27.3
0.05,-0.03,0.93,-112.63,19.53,31.99
0.06,0.12,0.77,-148.75,-0.35,15.68
0.18,0.1,0.91,-147.56,-21.21,0.98
0.2,0.03,1.08,-133.35,-37.94,-12.95
0.31,0.03,2.96,-61.6,-24.15,16.03
0.2,0.13,1.02,23.38,52.92,91.07
0.23,-0.17,0.99,82.11,6.58,111.23
0.33,-0.16,1,104.16,2.66,97.79
0.29,0.04,1.07,77.28,38.43,75.18
0.36,0.37,1.46,-3.92,98.49,52.01
-0.51,0.04,0.54,5.81,-9.31,2.17
0.26,-0.05,0.87,-4.9,6.09,-6.23
0.22,0.21,0.91,-22.19,25.55,-5.18
0.09,0.18,0.94,-35.63,33.18,-22.4
0.01,-0.01,1,6.51,4.27,-45.08
0.19,-0.22,0.97,8.68,2.03,-21.63
0.24,-0.28,0.94,13.37,1.68,20.79
0.13,-0.31,0.88,28.98,-7.07,37.52
0.25,-0.15,1.07,28.14,1.75,35.07
0.25,-0.17,1.03,7.7,13.79,28.35
0.22,-0.19,1.01,6.86,11.13,20.16
0.22,-0.22,1.01,14.07,3.08,14.35
0.24,-0.2,1.04,16.24,-1.68,5.67
0.22,-0.22,0.99,21.98,-7.98,3.43
0.36,-0.02,1.2,7.35,2.87,13.02
0.24,-0.07,1,5.39,4.34,11.9
0.23,-0.06,1.01,3.92,6.23,9.8
0.22,-0.05,1.03,2.73,7.28,8.47
0.22,-0.07,1.03,1.12,6.72,5.88
0.15,-0.1,1.04,0.28,4.62,5.88
0.13,-0.13,1.03,-0.07,2.94,6.09
0.13,-0.15,0.99,-0.84,2.87,6.58
0.13,-0.16,0.95,-1.12,5.11,7
0.12,-0.18,0.93,-0.49,7.7,7.21
0.1,-0.18,0.92,1.47,9.87,6.23
0.08,-0.2,0.93,3.99,11.62,5.11
0.07,-0.22,0.93,7.07,12.67,3.57
0.07,-0.21,0.94,9.17,13.02,2.59
0.08,-0.21,0.94,10.36,14,2.38
0.09,-0.19,0.93,10.85,15.96,3.29
0.11,-0.16,0.92,11.13,19.18,4.69
0.12,-0.14,0.92,10.85,22.4,6.37
0.1,-0.14,0.93,10.36,24.71,8.12
0.08,-0.15,0.95,9.8,25.69,9.73
0.06,-0.16,0.95,9.8,25.69,10.57
0.04,-0.19,0.94,9.94,25.34,10.43
0.03,-0.2,0.93,10.92,25.55,9.73
0.03,-0.21,0.91,12.32,25.83,8.82
0.03,-0.21,0.9,14.91,26.46,7.42
0.03,-0.19,0.9,17.01,27.16,7.07
0.04,-0.17,0.9,19.11,28.28,8.75
0.04,-0.17,0.92,20.23,29.4,10.85
0.02,-0.16,0.94,20.79,29.82,13.09
0.02,-0.17,0.93,21.21,29.33,15.82
0,-0.12,1.18,18.41,25.34,18.62
0.06,-0.16,0.96,21.14,27.09,22.12
0.07,-0.14,0.96,20.72,26.11,24.71
0.07,-0.12,1,19.81,23.94,27.3
0.09,-0.09,1,19.88,23.8,30.17
0.06,-0.09,1.03,20.23,21.77,32.69
0.02,-0.1,1.02,21.84,18.76,34.37
0,-0.11,0.99,23.52,17.15,34.79
-0.02,-0.09,0.97,24.43,17.15,34.65
-0.06,-0.07,0.9,24.99,20.72,34.16
-0.1,-0.03,0.9,23.66,24.36,34.3
-0.12,0.05,1,19.32,25.83,35
-0.07,0.13,1.19,13.23,24.15,37.73
0,0.11,1.29,7.14,21,43.33
0.02,0.04,1.28,2.87,15.89,44.31
0.03,-0.05,1.25,1.4,9.94,42.21
0.02,-0.14,1.24,2.8,2.94,37.45
0.03,-0.19,1.12,5.32,-1.82,31.57
0.04,-0.17,1.05,7.35,-2.8,26.18
0.04,-0.06,1.13,6.65,-2.73,21.91
0.04,0.05,1.21,4.48,-5.88,21.49
0.06,0.16,1.17,1.12,-8.26,25.27
0.02,0.2,1.05,-2.94,-8.82,38.36
0.02,0.17,0.97,-8.96,-9.87,46.97
-0.02,0.17,0.95,-11.97,-9.8,41.72
-0.09,0.15,1.03,-12.04,-12.11,34.16
-0.18,0.16,1.11,-10.99,-17.08,24.36
-0.16,0.05,1.14,-10.08,-22.47,21.35
-0.06,-0.04,1.14,-8.12,-28,19.95
-0.01,-0.08,1.2,-5.53,-32.83,16.38
-0.02,-0.09,1.19,-1.12,-37.31,10.92
-0.03,-0.07,1.14,2.66,-39.62,5.95
-0.07,-0.07,1.04,4.69,-37.03,1.82
-0.11,-0.04,1.06,6.23,-36.4,-1.68
-0.12,0.02,1.11,6.44,-39.06,-3.29
-0.07,0.05,1.11,5.11,-42.84,-2.73
-0.05,0.04,1.14,3.99,-47.6,-1.82
-0.02,0.06,1.14,2.1,-53.2,-0.35
0.02,0.07,1.09,-2.03,-55.72,1.82
0.04,0.06,1.05,-4.69,-54.11,4.62
0.05,0.05,1.01,-7.63,-49.91,7.14
0.05,0.01,0.99,-10.85,-44.24,9.52
0.03,-0.01,0.97,-11.83,-38.08,8.4
0.02,0.05,0.95,-12.67,-34.86,6.37
-0.01,0.06,0.92,-13.16,-31.64,4.48
-0.05,0.04,0.96,-10.99,-29.47,2.66
-0.05,0.06,0.96,-8.33,-28.77,0.98
-0.03,0.06,0.97,-5.95,-29.61,0.14
0.02,0.06,0.98,-3.78,-29.05,0.56
0.08,0.06,1,-2.31,-25.9,2.8
0.09,0.03,1.01,-1.33,-21.28,5.18
0.09,0.01,1.03,-1.54,-15.26,7.49
0.08,-0.12,1.06,-1.12,-8.61,9.45
0.04,-0.04,1.07,-0.14,-3.22,9.94
0.02,-0.05,1.07,0,2.8,9.66
0.02,-0.03,1.07,0.28,7.21,8.89
0,-0.02,1.1,0.35,10.57,8.54
-0.01,-0.02,1.17,0.77,11.34,8.54
0.03,-0.01,1.2,0.98,11.41,9.31
0.07,0,1.2,1.12,12.46,10.92
0.1,-0.01,1.2,0.63,15.82,13.79
0.11,0,1.19,-0.21,20.51,16.38
-0.17,0.03,1,0.42,-1.61,-28.49
-0.16,0.05,1.06,0.77,-2.52,-27.23
-0.19,0.06,1.07,1.47,-5.11,-26.18
-0.19,0.05,1.07,2.24,-7.07,-25.13
-0.18,0.03,1.09,2.1,-8.75,-23.8
-0.14,0.03,1.09,1.4,-9.94,-21.98
-0.12,0.03,1.07,0.7,-9.8,-20.23
-0.12,0.04,1.1,-0.63,-9.66,-17.43
-0.11,0.02,1.11,-2.52,-8.96,-14.28
-0.1,0,1.15,-5.39,-8.61,-11.83
-0.11,-0.01,1.18,-7.42,-9.31,-9.03
-0.11,-0.04,1.15,-8.75,-9.17,-6.3
-0.11,-0.06,1.14,-10.29,-7.77,-4.76
-0.1,-0.06,1.1,-11.06,-5.46,-2.94
-0.1,-0.05,1.12,-12.32,-1.61,-1.05
-0.11,-0.06,1.12,-13.09,0.56,0.77
-0.11,-0.07,1.13,-13.58,1.19,3.36
-0.11,-0.08,1.12,-13.86,1.96,5.74
-0.12,-0.1,1.09,-13.79,3.08,8.89
